Serial number:,2045101
Channel:,CH1
Start date:,2024/04/04,Start time:,23:44:07
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
815,5.059,1.167,5.904,CV
816,5.059,0.989,5.003,CV
817,5.059,0.684,3.460,CV
818,5.059,0.494,2.499,CV
819,5.059,0.491,2.484,CV
820,5.059,0.493,2.494,CV
821,5.059,0.475,2.403,CV
822,5.059,0.474,2.398,CV
823,5.059,0.489,2.474,CV
824,5.059,0.489,2.474,CV
825,5.059,0.490,2.479,CV
826,5.059,0.491,2.484,CV
827,5.059,0.567,2.868,CV
828,5.059,0.492,2.489,CV
829,5.059,0.429,2.170,CV
830,5.059,0.490,2.479,CV
831,5.059,0.489,2.474,CV
832,5.059,0.489,2.474,CV
833,5.059,0.490,2.479,CV
834,5.059,0.489,2.474,CV
835,5.059,0.469,2.373,CV
836,5.059,0.429,2.170,CV
837,5.059,0.487,2.464,CV
838,5.059,0.554,2.803,CV
839,5.059,0.491,2.484,CV
840,5.059,0.490,2.479,CV
841,5.059,0.492,2.489,CV
842,5.059,0.426,2.155,CV
843,5.059,0.426,2.155,CV
844,5.059,0.481,2.433,CV
845,5.059,0.429,2.170,CV
846,5.059,0.462,2.337,CV
847,5.059,0.431,2.180,CV
848,5.059,0.454,2.297,CV
849,5.059,0.426,2.155,CV
850,5.059,0.427,2.160,CV
851,5.059,0.491,2.484,CV
852,5.059,0.489,2.474,CV
853,5.059,0.488,2.469,CV
854,5.059,0.487,2.464,CV
855,5.059,0.488,2.469,CV
856,5.059,0.455,2.302,CV
857,5.059,0.428,2.165,CV
858,5.059,0.487,2.464,CV
859,5.059,0.567,2.868,CV
860,5.059,0.488,2.469,CV
861,5.059,0.488,2.469,CV
862,5.059,0.493,2.494,CV
863,5.059,0.465,2.352,CV
864,5.059,0.488,2.469,CV
865,5.059,0.488,2.469,CV
866,5.059,0.487,2.464,CV
867,5.059,0.486,2.459,CV
868,5.059,0.487,2.464,CV
869,5.059,0.430,2.175,CV
870,5.059,0.486,2.459,CV
871,5.059,0.492,2.489,CV
872,5.059,0.487,2.464,CV
873,5.059,0.491,2.484,CV
874,5.059,0.487,2.464,CV
875,5.059,0.425,2.150,CV
876,5.059,0.425,2.150,CV
877,5.059,0.442,2.236,CV
878,5.059,0.425,2.150,CV
879,5.059,0.487,2.464,CV
880,5.059,0.576,2.914,CV
881,5.059,0.487,2.464,CV
